transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,sender_country,receiver_country,device_id,ip_hash,sender_account_age_days,receiver_account_age_days,scenario
TX-001970,2026-06-09T01:38:00,ACC-NORMAL-0009,ACC-NORMAL-0085,17297.91,CHF,branch,CH,JP,DEV-8096,hash_b81cc43bf99a3620,2099,3595,
TX-001971,2026-06-06T08:32:00,ACC-NORMAL-0153,ACC-NORMAL-0184,24226.95,AUD,branch,US,AU,DEV-6533,hash_bc44cb36d89c568d,1582,1902,
TX-001972,2026-06-01T20:04:00,ACC-NORMAL-0156,ACC-NORMAL-0131,16185.3,CAD,atm,CA,CA,DEV-8403,hash_8bb27f15a045d9e6,1198,1481,
TX-001973,2026-06-09T01:44:00,ACC-NORMAL-0129,ACC-NORMAL-0117,16374.27,CAD,online,GB,GB,DEV-3933,hash_e52b91873c3b5ed7,809,59,
TX-001974,2026-05-29T12:30:00,ACC-NORMAL-0139,ACC-NORMAL-0102,4907.76,USD,branch,AE,SG,DEV-8405,hash_61650f34465fd96b,809,555,
TX-001975,2026-06-03T02:46:00,ACC-NORMAL-0199,ACC-NORMAL-0019,15699.2,AED,wire,AE,AU,DEV-9719,hash_626cea127e129751,62,3157,
TX-001976,2026-06-11T19:36:00,ACC-NORMAL-0138,ACC-NORMAL-0038,22883.8,AED,mobile,FR,AU,DEV-3521,hash_d586cc32d64894cd,1048,1887,
TX-001977,2026-05-31T18:12:00,ACC-NORMAL-0033,ACC-NORMAL-0082,12352.74,CHF,online,FR,JP,DEV-6214,hash_863e3610ae7ae52a,217,2987,
TX-001978,2026-06-04T05:43:00,ACC-NORMAL-0000,ACC-NORMAL-0103,15633.75,CAD,branch,GB,DE,DEV-1849,hash_44f2a0dbb20c651e,2649,2281,
TX-001979,2026-06-12T11:48:00,ACC-NORMAL-0007,ACC-NORMAL-0170,24861.88,CAD,wire,GB,CH,DEV-8481,hash_09cf106391b6aa01,152,310,
TX-001980,2026-05-18T05:17:00,ACC-NORMAL-0007,ACC-NORMAL-0173,22495.17,CAD,branch,GB,FR,DEV-7136,hash_404f04e444b0c797,152,2363,
TX-001981,2026-05-27T14:37:00,ACC-NORMAL-0046,ACC-NORMAL-0135,9857.73,CAD,branch,JP,CA,DEV-5819,hash_a367b5632f894e9b,1584,278,
TX-001982,2026-05-19T21:34:00,ACC-NORMAL-0063,ACC-NORMAL-0163,18486.62,SGD,atm,AU,AU,DEV-4640,hash_f0cb8112ddc55228,1665,279,
TX-001983,2026-06-12T18:59:00,ACC-NORMAL-0049,ACC-NORMAL-0140,2586.53,EUR,wire,US,DE,DEV-5271,hash_af39609514611ef1,3482,1867,
TX-001984,2026-05-20T17:48:00,ACC-NORMAL-0174,ACC-NORMAL-0083,8453.82,EUR,wire,CH,DE,DEV-6625,hash_2aed0848639a851f,2401,2080,
TX-001985,2026-05-27T18:14:00,ACC-NORMAL-0147,ACC-NORMAL-0043,21709.67,CAD,branch,US,DE,DEV-9679,hash_c81c597a9ba1cbe2,3454,2525,
TX-001986,2026-05-18T07:55:00,ACC-NORMAL-0175,ACC-NORMAL-0094,24785.82,GBP,mobile,CH,JP,DEV-7409,hash_5da558735e85f364,192,1516,
TX-001987,2026-05-30T16:16:00,ACC-NORMAL-0006,ACC-NORMAL-0166,23906.91,CAD,mobile,US,AE,DEV-1256,hash_520872d39c215920,1758,2089,
TX-001988,2026-06-08T21:18:00,ACC-NORMAL-0193,ACC-NORMAL-0124,20623.3,USD,branch,FR,AE,DEV-4181,hash_a0ccfaff4e7e9ac8,3631,907,
TX-001989,2026-06-12T21:57:00,ACC-NORMAL-0159,ACC-NORMAL-0030,12812.63,GBP,mobile,FR,AU,DEV-2854,hash_7b310f54e9f410c9,664,3559,
TX-001990,2026-05-20T01:12:00,ACC-NORMAL-0153,ACC-NORMAL-0123,13043.35,JPY,atm,US,SG,DEV-5409,hash_09a61674cb1fa325,1582,2770,
TX-001991,2026-05-21T12:19:00,ACC-NORMAL-0022,ACC-NORMAL-0094,2214.3,AED,atm,AU,JP,DEV-2761,hash_d3dd8cf853a70e7d,1500,1516,
TX-001992,2026-05-18T06:46:00,ACC-NORMAL-0083,ACC-NORMAL-0051,4346.01,JPY,mobile,DE,AU,DEV-7872,hash_ba53d4ca79d1acbd,2080,3327,
TX-001993,2026-05-22T13:28:00,ACC-NORMAL-0134,ACC-NORMAL-0024,21290.47,USD,online,GB,US,DEV-5354,hash_d8bb1c4ef3e62704,2788,3335,
TX-001994,2026-06-11T20:51:00,ACC-NORMAL-0038,ACC-NORMAL-0179,2736.53,USD,online,AU,JP,DEV-6797,hash_74e5e6112d6527a1,1887,1325,
TX-001995,2026-05-31T03:44:00,ACC-NORMAL-0098,ACC-NORMAL-0158,14797.45,CHF,wire,SG,SG,DEV-1985,hash_bb853c919ae5fbbc,3027,2741,
TX-001996,2026-05-30T00:17:00,ACC-NORMAL-0033,ACC-NORMAL-0194,9031.05,CHF,branch,FR,JP,DEV-9630,hash_db4087978ecc4bd9,217,1543,
TX-001997,2026-05-27T05:56:00,ACC-NORMAL-0196,ACC-NORMAL-0089,3429.88,CHF,atm,AE,DE,DEV-8014,hash_0ef147f76a846c2c,3445,3153,
TX-001998,2026-06-02T16:26:00,ACC-NORMAL-0083,ACC-NORMAL-0198,19809.47,CHF,wire,DE,AE,DEV-8245,hash_4c745676478fcedd,2080,2535,
TX-001999,2026-05-30T22:21:00,ACC-NORMAL-0042,ACC-NORMAL-0035,12760.11,CHF,atm,GB,FR,DEV-6562,hash_969c382abb9e88f8,2904,356,
TX-002000,2026-06-09T10:50:00,ACC-NORMAL-0108,ACC-NORMAL-0093,17819.78,AUD,mobile,JP,GB,DEV-3912,hash_20ff622c80851d53,2950,109,
TX-002001,2026-06-13T03:05:00,ACC-NORMAL-0077,ACC-NORMAL-0158,20312.32,CAD,wire,JP,SG,DEV-1416,hash_eebd342d22d91b18,3105,2741,
TX-002002,2026-05-16T04:51:00,ACC-NORMAL-0001,ACC-NORMAL-0011,7677.96,JPY,branch,JP,AE,DEV-2191,hash_3c861a6af55db8b9,132,844,
TX-002003,2026-06-12T03:51:00,ACC-NORMAL-0033,ACC-NORMAL-0165,8156.21,GBP,atm,FR,SG,DEV-4413,hash_52f02148016d0426,217,2422,
TX-002004,2026-05-16T16:13:00,ACC-NORMAL-0087,ACC-NORMAL-0124,15839.11,CHF,wire,FR,AE,DEV-3984,hash_19b1cec8ae973869,2524,907,
TX-002005,2026-05-24T16:33:00,ACC-NORMAL-0072,ACC-NORMAL-0078,15426.55,AED,wire,SG,AU,DEV-3360,hash_f68d69797fe4c461,2470,3178,
TX-002006,2026-05-28T14:57:00,ACC-NORMAL-0176,ACC-NORMAL-0056,15936.67,AUD,wire,CA,SG,DEV-7771,hash_bf34d88926530bd4,365,1650,
TX-002007,2026-05-26T16:47:00,ACC-NORMAL-0001,ACC-NORMAL-0034,17595.07,AUD,atm,JP,JP,DEV-4426,hash_f56ccffaf31fbee0,132,3196,
TX-002008,2026-05-21T05:45:00,ACC-NORMAL-0017,ACC-NORMAL-0135,13588.68,EUR,online,JP,CA,DEV-4119,hash_101b3c72d61a4a69,1423,278,
TX-002009,2026-06-03T04:56:00,ACC-NORMAL-0032,ACC-NORMAL-0052,21030.76,AUD,online,GB,JP,DEV-2517,hash_608d51350f199b92,2915,1673,
TX-002010,2026-06-12T02:33:00,ACC-NORMAL-0189,ACC-NORMAL-0002,6126.26,AED,atm,FR,FR,DEV-3623,hash_b7b1007234368737,2232,1033,
TX-002011,2026-05-26T00:34:00,ACC-NORMAL-0141,ACC-NORMAL-0118,4134.83,SGD,wire,DE,US,DEV-9498,hash_164ba766b4c7573a,1758,2929,
TX-002012,2026-05-20T05:57:00,ACC-NORMAL-0170,ACC-NORMAL-0116,8758.69,CAD,wire,CH,FR,DEV-5265,hash_f929eda0bf30070d,310,2440,
TX-002013,2026-06-04T08:30:00,ACC-NORMAL-0092,ACC-NORMAL-0144,3400.31,USD,branch,SG,AE,DEV-6331,hash_9e5d531a2477536f,1357,1845,
TX-002014,2026-06-10T21:47:00,ACC-NORMAL-0023,ACC-NORMAL-0131,11344.8,JPY,mobile,JP,CA,DEV-2675,hash_0d97bade647a96e9,2502,1481,
TX-002015,2026-06-06T14:07:00,ACC-NORMAL-0140,ACC-NORMAL-0046,16139.05,GBP,branch,DE,JP,DEV-8490,hash_370ebb11affee02e,1867,1584,
TX-002016,2026-06-09T22:46:00,ACC-NORMAL-0050,ACC-NORMAL-0114,5439.58,EUR,mobile,US,CH,DEV-1479,hash_2e89bdbd53691c45,968,116,
TX-002017,2026-06-02T18:58:00,ACC-NORMAL-0044,ACC-NORMAL-0039,15374.08,EUR,wire,FR,AU,DEV-2651,hash_6d566dccbb991df7,2217,696,
TX-002018,2026-06-11T18:04:00,ACC-NORMAL-0083,ACC-NORMAL-0169,16012.53,CHF,branch,DE,DE,DEV-3357,hash_e58e8fb63c884bee,2080,3517,
TX-002019,2026-06-04T11:44:00,ACC-NORMAL-0042,ACC-NORMAL-0084,24104.15,CHF,mobile,GB,GB,DEV-4329,hash_8e525adc51f8deb6,2904,2109,
TX-002020,2026-05-28T03:31:00,ACC-NORMAL-0078,ACC-NORMAL-0068,18122.4,AED,wire,AU,DE,DEV-4585,hash_cee8efcf295c1b59,3178,656,
TX-002021,2026-05-22T00:36:00,ACC-NORMAL-0100,ACC-NORMAL-0074,8322.28,AED,atm,AE,US,DEV-2908,hash_e4ad77b02e32a832,3145,2296,
TX-002022,2026-06-10T18:28:00,ACC-NORMAL-0114,ACC-NORMAL-0155,77.18,EUR,mobile,CH,SG,DEV-8211,hash_297eb3ce11e3d175,116,3241,
TX-002023,2026-05-22T21:57:00,ACC-NORMAL-0014,ACC-NORMAL-0085,14901.44,AED,mobile,US,JP,DEV-2843,hash_7d861a5536d83fad,1169,3595,
TX-002024,2026-05-19T18:35:00,ACC-NORMAL-0181,ACC-NORMAL-0083,23645.65,JPY,mobile,JP,DE,DEV-3140,hash_073024e4263490a1,1007,2080,
TX-002025,2026-05-18T04:50:00,ACC-NORMAL-0172,ACC-NORMAL-0193,9114.04,CHF,online,GB,FR,DEV-4087,hash_09a3e57e2c5b2eb0,1683,3631,
TX-002026,2026-06-08T17:31:00,ACC-NORMAL-0011,ACC-NORMAL-0068,15168.43,CHF,wire,AE,DE,DEV-9248,hash_dd16663a8183abc0,844,656,
TX-002027,2026-05-26T21:13:00,ACC-NORMAL-0145,ACC-NORMAL-0112,17336.06,CHF,atm,US,FR,DEV-6855,hash_3c9ea73a2f45a112,431,1045,
TX-002028,2026-05-27T01:51:00,ACC-NORMAL-0163,ACC-NORMAL-0136,20947.98,JPY,online,AU,AU,DEV-1284,hash_fa5d8ae747338a26,279,3012,
TX-002029,2026-06-13T12:41:00,ACC-NORMAL-0077,ACC-NORMAL-0060,2059.43,CAD,mobile,JP,JP,DEV-2793,hash_110024b875d0a2af,3105,2237,
TX-002030,2026-05-21T23:36:00,ACC-NORMAL-0088,ACC-NORMAL-0041,22464.51,USD,online,AU,JP,DEV-3444,hash_93c29f31a495dbf9,656,2775,
TX-002031,2026-06-02T23:22:00,ACC-NORMAL-0042,ACC-NORMAL-0187,16603.57,AUD,online,GB,CH,DEV-4257,hash_46f58ae67a5c28ca,2904,2574,
TX-002032,2026-05-31T06:03:00,ACC-NORMAL-0167,ACC-NORMAL-0189,15305.88,USD,branch,US,FR,DEV-7808,hash_7858406cfdff67de,674,2232,
TX-002033,2026-06-05T18:31:00,ACC-NORMAL-0021,ACC-NORMAL-0054,2332.3,EUR,online,GB,AU,DEV-7517,hash_a21f56b20c650576,1586,2353,
TX-002034,2026-05-19T03:13:00,ACC-NORMAL-0038,ACC-NORMAL-0188,3943.54,SGD,wire,AU,GB,DEV-8644,hash_a901bdb8c0ae50f3,1887,439,
TX-002035,2026-05-18T19:49:00,ACC-NORMAL-0035,ACC-NORMAL-0013,18653.07,GBP,online,FR,CH,DEV-2846,hash_67171ab761f0e5c5,356,1869,
TX-002036,2026-06-13T05:02:00,ACC-NORMAL-0026,ACC-NORMAL-0034,3032.71,AED,online,GB,JP,DEV-3228,hash_57cad887b9167c61,2226,3196,
TX-002037,2026-06-13T16:48:00,ACC-NORMAL-0169,ACC-NORMAL-0191,10946.55,JPY,branch,DE,AU,DEV-4507,hash_4b2a2bb4097a575d,3517,572,
TX-002038,2026-05-28T12:21:00,ACC-NORMAL-0146,ACC-NORMAL-0049,5217.96,EUR,online,AE,US,DEV-8460,hash_e07ab79da68f75ac,2701,3482,
TX-002039,2026-06-08T16:06:00,ACC-NORMAL-0170,ACC-NORMAL-0077,3749.3,EUR,atm,CH,JP,DEV-2645,hash_48d1be771710d2f5,310,3105,
TX-002040,2026-06-05T12:40:00,ACC-NORMAL-0005,ACC-NORMAL-0143,13125.16,USD,atm,CH,GB,DEV-6351,hash_227763f8fb634b0b,386,1053,
TX-002041,2026-05-24T12:08:00,ACC-NORMAL-0038,ACC-NORMAL-0153,437.7,JPY,mobile,AU,US,DEV-7008,hash_f7b9a2e2fe9bf2d5,1887,1582,
TX-002042,2026-05-27T02:51:00,ACC-NORMAL-0089,ACC-NORMAL-0185,18555.38,JPY,online,DE,GB,DEV-6656,hash_c77ae3b120d1eef1,3153,3109,
TX-002043,2026-05-30T00:49:00,ACC-NORMAL-0177,ACC-NORMAL-0149,2438.23,GBP,wire,CH,CA,DEV-3324,hash_30d569ed4684ac73,2722,711,
TX-002044,2026-06-01T10:34:00,ACC-NORMAL-0108,ACC-NORMAL-0091,9173.6,EUR,atm,JP,CH,DEV-4473,hash_06ec3c00d8a9e06f,2950,32,
TX-002045,2026-06-12T23:49:00,ACC-NORMAL-0066,ACC-NORMAL-0019,3912.7,AED,branch,US,AU,DEV-1881,hash_1f8452fb6c265326,402,3157,
TX-002046,2026-05-20T15:14:00,ACC-NORMAL-0092,ACC-NORMAL-0158,13942.63,USD,atm,SG,SG,DEV-3725,hash_9e929f50995c712f,1357,2741,
TX-002047,2026-06-07T23:05:00,ACC-NORMAL-0015,ACC-NORMAL-0114,10786.24,USD,mobile,DE,CH,DEV-7755,hash_2146de313a6b65aa,3138,116,
TX-002048,2026-05-31T20:57:00,ACC-NORMAL-0032,ACC-NORMAL-0073,2684.92,AUD,atm,GB,JP,DEV-3598,hash_e0eb16f1d3e8947f,2915,2197,
TX-002049,2026-06-04T00:14:00,ACC-NORMAL-0175,ACC-NORMAL-0161,17533.01,USD,atm,CH,CH,DEV-5091,hash_1febfdaf0f038aaf,192,269,
TX-002050,2026-05-26T12:31:00,ACC-NORMAL-0004,ACC-NORMAL-0158,14115.06,CAD,wire,AE,SG,DEV-7933,hash_c96e517fe49e6f6e,2801,2741,
TX-002051,2026-05-17T11:28:00,ACC-NORMAL-0078,ACC-NORMAL-0160,14757.17,CAD,atm,AU,FR,DEV-5670,hash_d7eff6da6cd7f2a3,3178,1245,
TX-002052,2026-05-23T15:53:00,ACC-NORMAL-0044,ACC-NORMAL-0064,2669.56,AED,atm,FR,DE,DEV-8113,hash_1c4dacfd00b30bda,2217,928,
TX-002053,2026-05-16T03:51:00,ACC-NORMAL-0011,ACC-NORMAL-0143,19592.18,USD,online,AE,GB,DEV-4395,hash_ce5c5b2006d23bde,844,1053,
TX-002054,2026-06-01T07:06:00,ACC-NORMAL-0188,ACC-NORMAL-0105,11238.65,GBP,atm,GB,CH,DEV-9011,hash_6c7e80ad29709912,439,3603,
TX-002055,2026-06-01T00:33:00,ACC-NORMAL-0132,ACC-NORMAL-0010,2444.73,AED,atm,SG,AE,DEV-2759,hash_97be4ad925ebfcee,1713,138,
TX-002056,2026-05-18T10:45:00,ACC-NORMAL-0007,ACC-NORMAL-0185,1529.45,JPY,online,GB,GB,DEV-9329,hash_689925840ade0b41,152,3109,
TX-002057,2026-05-22T01:29:00,ACC-NORMAL-0115,ACC-NORMAL-0026,17818.41,GBP,atm,FR,GB,DEV-1783,hash_dec756cad02094d6,2298,2226,
TX-002058,2026-05-31T08:31:00,ACC-NORMAL-0073,ACC-NORMAL-0093,7512.91,EUR,wire,JP,GB,DEV-2871,hash_3251561eb43d9643,2197,109,
TX-002059,2026-06-02T13:11:00,ACC-NORMAL-0006,ACC-NORMAL-0004,8729.85,CAD,mobile,US,AE,DEV-8320,hash_b41287fb6d085507,1758,2801,
TX-002060,2026-05-23T15:01:00,ACC-NORMAL-0109,ACC-NORMAL-0153,5122.0,USD,mobile,AU,US,DEV-6468,hash_fff0302732ef5b5d,1664,1582,
TX-002061,2026-05-21T19:25:00,ACC-NORMAL-0171,ACC-NORMAL-0199,3923.05,AUD,wire,FR,AE,DEV-8167,hash_64c48c04e3bf37c2,308,62,
TX-002062,2026-05-17T11:37:00,ACC-NORMAL-0111,ACC-NORMAL-0038,1611.22,EUR,branch,GB,AU,DEV-8782,hash_0836b2d104dbe9aa,1879,1887,
TX-002063,2026-05-27T13:27:00,ACC-NORMAL-0014,ACC-NORMAL-0069,2513.18,USD,atm,US,CA,DEV-2111,hash_1dd19a42cb8be57b,1169,3274,
TX-002064,2026-06-02T15:42:00,ACC-NORMAL-0012,ACC-NORMAL-0115,11689.29,USD,atm,FR,FR,DEV-1321,hash_a7b4d7c9bfbff315,1748,2298,
TX-002065,2026-05-22T17:49:00,ACC-NORMAL-0067,ACC-NORMAL-0150,23537.5,AUD,online,GB,SG,DEV-1049,hash_3fd180e550a6eb22,3557,2019,
TX-002066,2026-05-17T10:50:00,ACC-NORMAL-0170,ACC-NORMAL-0182,4311.29,CHF,atm,CH,DE,DEV-1620,hash_96f305d7cece12fc,310,1651,
TX-002067,2026-06-10T19:52:00,ACC-NORMAL-0076,ACC-NORMAL-0166,12427.68,CHF,wire,AE,AE,DEV-9074,hash_394323c3a38dbe8c,2822,2089,
TX-002068,2026-05-21T14:37:00,ACC-NORMAL-0165,ACC-NORMAL-0016,10981.04,SGD,online,SG,CA,DEV-7262,hash_8e7989829a5d5ace,2422,2889,
TX-002069,2026-05-18T13:58:00,ACC-NORMAL-0191,ACC-NORMAL-0074,9556.28,EUR,online,AU,US,DEV-4543,hash_4962394f7c2609e1,572,2296,
TX-002070,2026-05-30T18:17:00,ACC-NORMAL-0012,ACC-NORMAL-0125,6213.56,CAD,branch,FR,CH,DEV-8158,hash_35ffdd0c2eda17d5,1748,571,
TX-002071,2026-05-31T21:37:00,ACC-NORMAL-0188,ACC-NORMAL-0176,14882.08,GBP,mobile,GB,CA,DEV-8308,hash_03c0ca01ce986e40,439,365,
TX-002072,2026-06-10T08:10:00,ACC-NORMAL-0017,ACC-NORMAL-0183,22086.79,USD,branch,JP,JP,DEV-4511,hash_0d0d13d3779ee83d,1423,2781,
TX-002073,2026-06-10T17:54:00,ACC-NORMAL-0131,ACC-NORMAL-0117,4296.49,SGD,online,CA,GB,DEV-1899,hash_288a2e51d74d930e,1481,59,
TX-002074,2026-06-05T00:40:00,ACC-NORMAL-0169,ACC-NORMAL-0171,20083.21,GBP,atm,DE,FR,DEV-9941,hash_f926393cf1974022,3517,308,
TX-002075,2026-05-26T21:44:00,ACC-NORMAL-0021,ACC-NORMAL-0061,18775.63,CHF,mobile,GB,CH,DEV-9265,hash_fe389c35e28c259c,1586,3089,
TX-002076,2026-05-29T04:57:00,ACC-NORMAL-0199,ACC-NORMAL-0149,2807.8,USD,wire,AE,CA,DEV-9806,hash_a03ef56a80ef2ccf,62,711,
TX-002077,2026-06-13T21:32:00,ACC-NORMAL-0150,ACC-NORMAL-0074,773.09,CHF,online,SG,US,DEV-7537,hash_4291b38ce4e7e7a3,2019,2296,
TX-002078,2026-05-19T05:48:00,ACC-NORMAL-0077,ACC-NORMAL-0137,3014.87,CHF,atm,JP,GB,DEV-9407,hash_ed569361bcc93b94,3105,3309,
TX-002079,2026-05-29T16:23:00,ACC-NORMAL-0059,ACC-NORMAL-0147,10947.32,CHF,online,AE,US,DEV-3827,hash_cfd6bb310fcc8520,3081,3454,
TX-002080,2026-06-01T01:26:00,ACC-NORMAL-0006,ACC-NORMAL-0067,11862.95,GBP,wire,US,GB,DEV-3946,hash_305cb0aed795187f,1758,3557,
TX-002081,2026-05-17T09:38:00,ACC-NORMAL-0097,ACC-NORMAL-0145,10086.71,EUR,online,GB,US,DEV-9370,hash_7feb5020e417eadf,352,431,
TX-002082,2026-05-23T05:38:00,ACC-NORMAL-0172,ACC-NORMAL-0151,16763.6,CHF,mobile,GB,CA,DEV-3464,hash_b9e89990769eb31c,1683,905,
TX-002083,2026-06-02T21:59:00,ACC-NORMAL-0192,ACC-NORMAL-0100,21199.83,AUD,online,GB,AE,DEV-1706,hash_5ac9c4d496be541b,3638,3145,
TX-002084,2026-05-18T08:57:00,ACC-NORMAL-0058,ACC-NORMAL-0183,19763.87,SGD,mobile,FR,JP,DEV-2843,hash_6d59ae125ac7b94d,601,2781,
TX-002085,2026-06-12T17:41:00,ACC-NORMAL-0011,ACC-NORMAL-0127,6210.31,AUD,wire,AE,SG,DEV-4672,hash_b90db37355539a05,844,1025,
TX-002086,2026-05-18T14:37:00,ACC-NORMAL-0096,ACC-NORMAL-0090,19948.63,EUR,wire,CH,AE,DEV-5798,hash_0b901a34a3d6f33a,1016,2239,
TX-002087,2026-06-06T20:18:00,ACC-NORMAL-0154,ACC-NORMAL-0107,20878.81,SGD,wire,JP,FR,DEV-9958,hash_b8692e433fa7d954,1629,2238,
TX-002088,2026-05-28T00:17:00,ACC-NORMAL-0067,ACC-NORMAL-0157,11331.96,EUR,atm,GB,AE,DEV-2061,hash_02f9378571a67925,3557,2883,
TX-002089,2026-05-25T03:24:00,ACC-NORMAL-0039,ACC-NORMAL-0144,3567.07,JPY,atm,AU,AE,DEV-7662,hash_8ae91f314674a2f5,696,1845,
TX-002090,2026-05-15T16:36:00,ACC-NORMAL-0139,ACC-NORMAL-0032,24004.25,AUD,branch,AE,GB,DEV-9759,hash_885f40aa666ef491,809,2915,
TX-002091,2026-05-22T19:02:00,ACC-NORMAL-0178,ACC-NORMAL-0128,22009.55,AUD,branch,AE,CA,DEV-7474,hash_26be21e57ac20f0f,2345,3337,
TX-002092,2026-05-29T19:36:00,ACC-NORMAL-0192,ACC-NORMAL-0134,1713.07,GBP,online,GB,GB,DEV-2461,hash_12e8089e4cc639c9,3638,2788,
TX-002093,2026-06-02T23:15:00,ACC-NORMAL-0054,ACC-NORMAL-0028,8950.1,EUR,mobile,AU,JP,DEV-4351,hash_684a05d0b6f8dba9,2353,2291,
TX-002094,2026-05-21T15:46:00,ACC-NORMAL-0027,ACC-NORMAL-0060,10196.74,CAD,online,GB,JP,DEV-4056,hash_3fa5e99ffb23a4b7,1580,2237,
TX-002095,2026-05-25T17:32:00,ACC-NORMAL-0011,ACC-NORMAL-0066,2368.95,USD,atm,AE,US,DEV-3712,hash_e80bbc7a5c3dae7b,844,402,
TX-002096,2026-05-24T15:09:00,ACC-NORMAL-0071,ACC-NORMAL-0193,6561.95,GBP,mobile,CA,FR,DEV-8027,hash_a67920905160d305,1606,3631,
TX-002097,2026-06-06T09:17:00,ACC-NORMAL-0008,ACC-NORMAL-0050,716.09,SGD,mobile,FR,US,DEV-7587,hash_102c89bad85a4e1a,925,968,
TX-002098,2026-06-07T15:57:00,ACC-NORMAL-0120,ACC-NORMAL-0194,22789.74,CHF,online,AU,JP,DEV-3077,hash_4239a13eb33ff435,158,1543,
TX-002099,2026-06-02T17:40:00,ACC-NORMAL-0152,ACC-NORMAL-0137,1055.35,USD,mobile,DE,GB,DEV-7565,hash_d554fadf76339d1d,270,3309,
TX-002100,2026-05-18T08:05:00,ACC-NORMAL-0141,ACC-NORMAL-0037,11076.85,CHF,wire,DE,JP,DEV-2713,hash_39fa35e6c98afa08,1758,1586,
TX-002101,2026-05-20T12:40:00,ACC-NORMAL-0083,ACC-NORMAL-0160,9419.53,CHF,atm,DE,FR,DEV-7917,hash_a9c55ff99dd0db9c,2080,1245,
TX-002102,2026-06-09T07:44:00,ACC-NORMAL-0137,ACC-NORMAL-0159,24381.64,CHF,wire,GB,FR,DEV-8214,hash_ee28c8564fc60d43,3309,664,
TX-002103,2026-06-02T09:44:00,ACC-NORMAL-0129,ACC-NORMAL-0097,22314.15,CAD,online,GB,GB,DEV-6575,hash_42df3d68969e3fde,809,352,
TX-002104,2026-05-16T03:07:00,ACC-NORMAL-0080,ACC-NORMAL-0169,15346.29,EUR,mobile,DE,DE,DEV-1959,hash_affce532d8460625,1810,3517,
TX-002105,2026-05-26T07:44:00,ACC-NORMAL-0199,ACC-NORMAL-0122,23219.42,CAD,online,AE,JP,DEV-2857,hash_797793611204a9d9,62,1004,
TX-002106,2026-06-05T23:03:00,ACC-NORMAL-0020,ACC-NORMAL-0109,5684.46,CHF,mobile,GB,AU,DEV-7469,hash_6bd6f68435073a4e,448,1664,
TX-002107,2026-05-28T22:41:00,ACC-NORMAL-0080,ACC-NORMAL-0063,3152.82,AUD,mobile,DE,AU,DEV-6368,hash_99786dc15f54d82d,1810,1665,
TX-002108,2026-05-30T00:03:00,ACC-NORMAL-0014,ACC-NORMAL-0098,629.08,AUD,mobile,US,SG,DEV-3226,hash_87c534504c787ac6,1169,3027,
TX-002109,2026-05-20T01:18:00,ACC-NORMAL-0148,ACC-NORMAL-0064,23013.51,AUD,wire,FR,DE,DEV-8125,hash_7f5c62cc6e6c4c64,412,928,
TX-002110,2026-05-25T13:16:00,ACC-NORMAL-0105,ACC-NORMAL-0012,4054.11,CAD,atm,CH,FR,DEV-7940,hash_5d3b64acdd7c5485,3603,1748,
TX-002111,2026-05-29T10:34:00,ACC-NORMAL-0125,ACC-NORMAL-0194,22312.67,AED,mobile,CH,JP,DEV-6054,hash_51a58b4ec49c0042,571,1543,
TX-002112,2026-06-09T16:51:00,ACC-NORMAL-0056,ACC-NORMAL-0049,15219.18,EUR,wire,SG,US,DEV-4973,hash_c84042f9db66cc53,1650,3482,
TX-002113,2026-06-09T12:56:00,ACC-NORMAL-0094,ACC-NORMAL-0066,9537.7,EUR,branch,JP,US,DEV-7860,hash_b35a6b1c5625583a,1516,402,
TX-002114,2026-05-18T12:40:00,ACC-NORMAL-0074,ACC-NORMAL-0013,8356.71,CAD,mobile,US,CH,DEV-4750,hash_0dbf38edece3e35d,2296,1869,
TX-002115,2026-06-13T21:27:00,ACC-NORMAL-0002,ACC-NORMAL-0178,4015.0,GBP,branch,FR,AE,DEV-3865,hash_4b4af20d26f3af26,1033,2345,
TX-002116,2026-06-09T14:27:00,ACC-NORMAL-0046,ACC-NORMAL-0196,24108.71,AED,wire,JP,AE,DEV-6089,hash_2263e16c66b768bd,1584,3445,
TX-002117,2026-06-03T02:24:00,ACC-NORMAL-0195,ACC-NORMAL-0080,703.44,EUR,online,SG,DE,DEV-5602,hash_fbc6423eb58a4321,676,1810,
TX-002118,2026-05-26T16:52:00,ACC-NORMAL-0025,ACC-NORMAL-0023,23914.07,CHF,mobile,SG,JP,DEV-7361,hash_0f5a1a7cfe4db9ea,3018,2502,
TX-002119,2026-06-12T17:00:00,ACC-NORMAL-0001,ACC-NORMAL-0195,2717.61,CHF,mobile,JP,SG,DEV-7489,hash_b601efce7b2ff249,132,676,
TX-002120,2026-05-19T06:55:00,ACC-NORMAL-0126,ACC-NORMAL-0144,1987.51,CAD,mobile,SG,AE,DEV-8275,hash_c91ca763ee4401c9,2390,1845,
TX-002121,2026-05-29T04:45:00,ACC-NORMAL-0003,ACC-NORMAL-0070,10219.63,EUR,atm,GB,GB,DEV-7963,hash_25b3cc2e137de405,601,2472,
TX-002122,2026-06-13T05:03:00,ACC-NORMAL-0186,ACC-NORMAL-0028,5105.23,JPY,atm,SG,JP,DEV-8843,hash_3a5ca1bc579729e8,68,2291,
